day,device,browser,channel,location,visitors,signups
2025-06-03,tablet,safari,organic,southern,29,3
2025-06-03,tablet,safari,organic,eastern,17,0
2025-06-03,tablet,safari,organic,western,34,0
2025-06-03,tablet,safari,organic,central,25,0
2025-06-03,tablet,safari,paid,northern,21,0
2025-06-03,tablet,safari,paid,southern,15,0
2025-06-03,tablet,safari,paid,eastern,2,0
2025-06-03,tablet,safari,paid,western,12,0
2025-06-03,tablet,safari,paid,central,8,0
2025-06-04,mobile,chrome,organic,northern,897,49
2025-06-04,mobile,chrome,organic,southern,491,23
2025-06-04,mobile,chrome,organic,eastern,211,9
2025-06-04,mobile,chrome,organic,western,436,13
2025-06-04,mobile,chrome,organic,central,470,7
2025-06-04,mobile,chrome,paid,northern,372,22
2025-06-04,mobile,chrome,paid,southern,218,15
2025-06-04,mobile,chrome,paid,eastern,85,3
2025-06-04,mobile,chrome,paid,western,152,10
2025-06-04,mobile,chrome,paid,central,176,10
2025-06-04,mobile,firefox,organic,northern,544,28
2025-06-04,mobile,firefox,organic,southern,298,13
2025-06-04,mobile,firefox,organic,eastern,109,3
2025-06-04,mobile,firefox,organic,western,268,4
2025-06-04,mobile,firefox,organic,central,280,12
2025-06-04,mobile,firefox,paid,northern,192,10
2025-06-04,mobile,firefox,paid,southern,105,3
2025-06-04,mobile,firefox,paid,eastern,60,2
2025-06-04,mobile,firefox,paid,western,95,3
2025-06-04,mobile,firefox,paid,central,110,3
2025-06-04,mobile,safari,organic,northern,359,21
2025-06-04,mobile,safari,organic,southern,239,12
2025-06-04,mobile,safari,organic,eastern,81,4
2025-06-04,mobile,safari,organic,western,175,5
2025-06-04,mobile,safari,organic,central,206,5
2025-06-04,mobile,safari,paid,northern,129,9
2025-06-04,mobile,safari,paid,southern,74,6
2025-06-04,mobile,safari,paid,eastern,35,2
2025-06-04,mobile,safari,paid,western,69,3
2025-06-04,mobile,safari,paid,central,81,3
2025-06-04,desktop,chrome,organic,northern,474,23
2025-06-04,desktop,chrome,organic,southern,260,20
2025-06-04,desktop,chrome,organic,eastern,91,2
2025-06-04,desktop,chrome,organic,western,221,12
2025-06-04,desktop,chrome,organic,central,254,3
2025-06-04,desktop,chrome,paid,northern,182,11
2025-06-04,desktop,chrome,paid,southern,91,6
2025-06-04,desktop,chrome,paid,eastern,41,3
2025-06-04,desktop,chrome,paid,western,95,6
2025-06-04,desktop,chrome,paid,central,93,7
2025-06-04,desktop,firefox,organic,northern,271,14
2025-06-04,desktop,firefox,organic,southern,176,9
2025-06-04,desktop,firefox,organic,eastern,64,0
2025-06-04,desktop,firefox,organic,western,132,7
2025-06-04,desktop,firefox,organic,central,150,3
2025-06-04,desktop,firefox,paid,northern,97,10
2025-06-04,desktop,firefox,paid,southern,54,6
2025-06-04,desktop,firefox,paid,eastern,19,2
2025-06-04,desktop,firefox,paid,western,66,3
2025-06-04,desktop,firefox,paid,central,52,2
2025-06-04,desktop,safari,organic,northern,198,16
2025-06-04,desktop,safari,organic,southern,98,3
2025-06-04,desktop,safari,organic,eastern,45,2
2025-06-04,desktop,safari,organic,western,107,2
2025-06-04,desktop,safari,organic,central,99,3
2025-06-04,desktop,safari,paid,northern,81,4
2025-06-04,desktop,safari,paid,southern,25,1
2025-06-04,desktop,safari,paid,eastern,17,0
2025-06-04,desktop,safari,paid,western,45,2
2025-06-04,desktop,safari,paid,central,37,2
2025-06-04,tablet,chrome,organic,northern,140,2
2025-06-04,tablet,chrome,organic,southern,87,3
2025-06-04,tablet,chrome,organic,eastern,32,0
2025-06-04,tablet,chrome,organic,western,71,2
2025-06-04,tablet,chrome,organic,central,86,2
2025-06-04,tablet,chrome,paid,northern,61,3
2025-06-04,tablet,chrome,paid,southern,24,2
2025-06-04,tablet,chrome,paid,eastern,8,0
2025-06-04,tablet,chrome,paid,western,30,2
2025-06-04,tablet,chrome,paid,central,39,1
2025-06-04,tablet,firefox,organic,northern,107,4
2025-06-04,tablet,firefox,organic,southern,56,2
2025-06-04,tablet,firefox,organic,eastern,17,0
2025-06-04,tablet,firefox,organic,western,38,1
2025-06-04,tablet,firefox,organic,central,52,1
2025-06-04,tablet,firefox,paid,northern,29,1
2025-06-04,tablet,firefox,paid,southern,21,0
2025-06-04,tablet,firefox,paid,eastern,10,0
2025-06-04,tablet,firefox,paid,western,24,2
2025-06-04,tablet,firefox,paid,central,17,1
2025-06-04,tablet,safari,organic,northern,60,1
2025-06-04,tablet,safari,organic,southern,33,1
2025-06-04,tablet,safari,organic,eastern,19,0
2025-06-04,tablet,safari,organic,western,36,2
2025-06-04,tablet,safari,organic,central,30,0
2025-06-04,tablet,safari,paid,northern,22,0
2025-06-04,tablet,safari,paid,southern,12,2
2025-06-04,tablet,safari,paid,eastern,5,0
2025-06-04,tablet,safari,paid,western,17,0
2025-06-04,tablet,safari,paid,central,13,2
2025-06-05,mobile,chrome,organic,northern,780,38
2025-06-05,mobile,chrome,organic,southern,405,27
2025-06-05,mobile,chrome,organic,eastern,228,6
2025-06-05,mobile,chrome,organic,western,439,23
2025-06-05,mobile,chrome,organic,central,413,6
2025-06-05,mobile,chrome,paid,northern,271,30
2025-06-05,mobile,chrome,paid,southern,171,13
2025-06-05,mobile,chrome,paid,eastern,81,3
2025-06-05,mobile,chrome,paid,western,150,8
2025-06-05,mobile,chrome,paid,central,154,3
2025-06-05,mobile,firefox,organic,northern,436,35
2025-06-05,mobile,firefox,organic,southern,242,7
2025-06-05,mobile,firefox,organic,eastern,107,4
2025-06-05,mobile,firefox,organic,western,265,10
2025-06-05,mobile,firefox,organic,central,249,11
2025-06-05,mobile,firefox,paid,northern,196,11
2025-06-05,mobile,firefox,paid,southern,100,7
2025-06-05,mobile,firefox,paid,eastern,41,1
2025-06-05,mobile,firefox,paid,western,107,7
2025-06-05,mobile,firefox,paid,central,96,1
2025-06-05,mobile,safari,organic,northern,305,16
2025-06-05,mobile,safari,organic,southern,149,7
2025-06-05,mobile,safari,organic,eastern,73,4
2025-06-05,mobile,safari,organic,western,151,5
2025-06-05,mobile,safari,organic,central,161,6
2025-06-05,mobile,safari,paid,northern,112,7
2025-06-05,mobile,safari,paid,southern,67,8
2025-06-05,mobile,safari,paid,eastern,40,4
2025-06-05,mobile,safari,paid,western,63,4
2025-06-05,mobile,safari,paid,central,48,1
2025-06-05,desktop,chrome,organic,northern,355,22
2025-06-05,desktop,chrome,organic,southern,220,9
2025-06-05,desktop,chrome,organic,eastern,122,4
2025-06-05,desktop,chrome,organic,western,188,11
2025-06-05,desktop,chrome,organic,central,176,6
2025-06-05,desktop,chrome,paid,northern,152,20
2025-06-05,desktop,chrome,paid,southern,87,7
2025-06-05,desktop,chrome,paid,eastern,48,3
2025-06-05,desktop,chrome,paid,western,80,5
2025-06-05,desktop,chrome,paid,central,91,4
2025-06-05,desktop,firefox,organic,northern,226,12
2025-06-05,desktop,firefox,organic,southern,95,5
2025-06-05,desktop,firefox,organic,eastern,62,2
2025-06-05,desktop,firefox,organic,western,107,6
2025-06-05,desktop,firefox,organic,central,133,8
2025-06-05,desktop,firefox,paid,northern,75,5
2025-06-05,desktop,firefox,paid,southern,56,1
2025-06-05,desktop,firefox,paid,eastern,22,1
2025-06-05,desktop,firefox,paid,western,40,3
2025-06-05,desktop,firefox,paid,central,48,1
2025-06-05,desktop,safari,organic,northern,122,12
2025-06-05,desktop,safari,organic,southern,67,10
2025-06-05,desktop,safari,organic,eastern,41,4
2025-06-05,desktop,safari,organic,western,63,2
2025-06-05,desktop,safari,organic,central,66,4
2025-06-05,desktop,safari,paid,northern,56,7
2025-06-05,desktop,safari,paid,southern,21,2
2025-06-05,desktop,safari,paid,eastern,8,0
2025-06-05,desktop,safari,paid,western,32,4
2025-06-05,desktop,safari,paid,central,28,1
2025-06-05,tablet,chrome,organic,northern,134,6
2025-06-05,tablet,chrome,organic,southern,67,3
2025-06-05,tablet,chrome,organic,eastern,42,1
2025-06-05,tablet,chrome,organic,western,67,1
2025-06-05,tablet,chrome,organic,central,54,3
2025-06-05,tablet,chrome,paid,northern,49,4
2025-06-05,tablet,chrome,paid,southern,30,2
2025-06-05,tablet,chrome,paid,eastern,7,0
2025-06-05,tablet,chrome,paid,western,27,1
2025-06-05,tablet,chrome,paid,central,34,0
2025-06-05,tablet,firefox,organic,northern,82,1
2025-06-05,tablet,firefox,organic,southern,45,2
2025-06-05,tablet,firefox,organic,eastern,20,0
2025-06-05,tablet,firefox,organic,western,38,1
2025-06-05,tablet,firefox,organic,central,36,0
2025-06-05,tablet,firefox,paid,northern,35,2
2025-06-05,tablet,firefox,paid,southern,18,0
2025-06-05,tablet,firefox,paid,eastern,4,1
2025-06-05,tablet,firefox,paid,western,11,0
2025-06-05,tablet,firefox,paid,central,16,1
2025-06-05,tablet,safari,organic,northern,40,1
2025-06-05,tablet,safari,organic,southern,21,0
2025-06-05,tablet,safari,organic,eastern,13,2
2025-06-05,tablet,safari,organic,western,25,0
2025-06-05,tablet,safari,organic,central,28,0
2025-06-05,tablet,safari,paid,northern,16,1
2025-06-05,tablet,safari,paid,southern,12,0
2025-06-05,tablet,safari,paid,eastern,5,0
2025-06-05,tablet,safari,paid,western,9,0
2025-06-05,tablet,safari,paid,central,16,0
2025-06-06,mobile,chrome,organic,northern,785,37
2025-06-06,mobile,chrome,organic,southern,436,22
2025-06-06,mobile,chrome,organic,eastern,188,5
2025-06-06,mobile,chrome,organic,western,374,15
2025-06-06,mobile,chrome,organic,central,394,13
2025-06-06,mobile,chrome,paid,northern,352,21
2025-06-06,mobile,chrome,paid,southern,186,15
2025-06-06,mobile,chrome,paid,eastern,85,4
2025-06-06,mobile,chrome,paid,western,195,9
2025-06-06,mobile,chrome,paid,central,179,6
2025-06-06,mobile,firefox,organic,northern,566,22
2025-06-06,mobile,firefox,organic,southern,305,20
2025-06-06,mobile,firefox,organic,eastern,131,4
2025-06-06,mobile,firefox,organic,western,289,5
2025-06-06,mobile,firefox,organic,central,293,5
2025-06-06,mobile,firefox,paid,northern,220,13
2025-06-06,mobile,firefox,paid,southern,130,3
2025-06-06,mobile,firefox,paid,eastern,58,0
2025-06-06,mobile,firefox,paid,western,138,5
2025-06-06,mobile,firefox,paid,central,129,3
2025-06-06,mobile,safari,organic,northern,296,15
2025-06-06,mobile,safari,organic,southern,162,6
2025-06-06,mobile,safari,organic,eastern,83,1
2025-06-06,mobile,safari,organic,western,157,7
2025-06-06,mobile,safari,organic,central,147,4
2025-06-06,mobile,safari,paid,northern,115,6
2025-06-06,mobile,safari,paid,southern,61,3
2025-06-06,mobile,safari,paid,eastern,28,1
2025-06-06,mobile,safari,paid,western,80,1
2025-06-06,mobile,safari,paid,central,66,1
2025-06-06,desktop,chrome,organic,northern,408,17
2025-06-06,desktop,chrome,organic,southern,204,14
2025-06-06,desktop,chrome,organic,eastern,125,5
2025-06-06,desktop,chrome,organic,western,220,12
2025-06-06,desktop,chrome,organic,central,209,7
2025-06-06,desktop,chrome,paid,northern,176,15
2025-06-06,desktop,chrome,paid,southern,99,7
2025-06-06,desktop,chrome,paid,eastern,29,2
2025-06-06,desktop,chrome,paid,western,106,2
2025-06-06,desktop,chrome,paid,central,84,4
2025-06-06,desktop,firefox,organic,northern,242,15
2025-06-06,desktop,firefox,organic,southern,159,8
2025-06-06,desktop,firefox,organic,eastern,89,2
2025-06-06,desktop,firefox,organic,western,144,4
2025-06-06,desktop,firefox,organic,central,154,5
2025-06-06,desktop,firefox,paid,northern,117,9
2025-06-06,desktop,firefox,paid,southern,67,7
2025-06-06,desktop,firefox,paid,eastern,38,1
2025-06-06,desktop,firefox,paid,western,73,5
2025-06-06,desktop,firefox,paid,central,63,2
2025-06-06,desktop,safari,organic,northern,158,14
2025-06-06,desktop,safari,organic,southern,93,6
2025-06-06,desktop,safari,organic,eastern,48,2
2025-06-06,desktop,safari,organic,western,78,4
2025-06-06,desktop,safari,organic,central,70,3
2025-06-06,desktop,safari,paid,northern,66,10
2025-06-06,desktop,safari,paid,southern,32,0
2025-06-06,desktop,safari,paid,eastern,19,0
2025-06-06,desktop,safari,paid,western,44,5
2025-06-06,desktop,safari,paid,central,32,1
2025-06-06,tablet,chrome,organic,northern,129,6
2025-06-06,tablet,chrome,organic,southern,83,3
2025-06-06,tablet,chrome,organic,eastern,37,0
2025-06-06,tablet,chrome,organic,western,63,3
2025-06-06,tablet,chrome,organic,central,64,2
2025-06-06,tablet,chrome,paid,northern,70,3
2025-06-06,tablet,chrome,paid,southern,35,1
2025-06-06,tablet,chrome,paid,eastern,5,0
2025-06-06,tablet,chrome,paid,western,29,0
2025-06-06,tablet,chrome,paid,central,31,2
2025-06-06,tablet,firefox,organic,northern,92,2
2025-06-06,tablet,firefox,organic,southern,45,2
2025-06-06,tablet,firefox,organic,eastern,20,1
2025-06-06,tablet,firefox,organic,western,38,1
2025-06-06,tablet,firefox,organic,central,39,0
2025-06-06,tablet,firefox,paid,northern,44,3
2025-06-06,tablet,firefox,paid,southern,20,0
2025-06-06,tablet,firefox,paid,eastern,12,0
2025-06-06,tablet,firefox,paid,western,30,4
2025-06-06,tablet,firefox,paid,central,20,1
2025-06-06,tablet,safari,organic,northern,58,3
2025-06-06,tablet,safari,organic,southern,28,1
2025-06-06,tablet,safari,organic,eastern,14,0
2025-06-06,tablet,safari,organic,western,33,0
2025-06-06,tablet,safari,organic,central,26,0
2025-06-06,tablet,safari,paid,northern,28,2
2025-06-06,tablet,safari,paid,southern,20,1
2025-06-06,tablet,safari,paid,eastern,5,0
2025-06-06,tablet,safari,paid,western,8,0
2025-06-06,tablet,safari,paid,central,12,0
2025-06-07,mobile,chrome,organic,northern,799,43
2025-06-07,mobile,chrome,organic,southern,435,14
2025-06-07,mobile,chrome,organic,eastern,229,11
2025-06-07,mobile,chrome,organic,western,465,15
2025-06-07,mobile,chrome,organic,central,483,16
2025-06-07,mobile,chrome,paid,northern,388,30
2025-06-07,mobile,chrome,paid,southern,225,16
2025-06-07,mobile,chrome,paid,eastern,91,2
2025-06-07,mobile,chrome,paid,western,204,13
2025-06-07,mobile,chrome,paid,central,210,9
2025-06-07,mobile,firefox,organic,northern,523,24
2025-06-07,mobile,firefox,organic,southern,275,10
2025-06-07,mobile,firefox,organic,eastern,119,2
2025-06-07,mobile,firefox,organic,western,294,6
2025-06-07,mobile,firefox,organic,central,314,7
2025-06-07,mobile,firefox,paid,northern,257,16
2025-06-07,mobile,firefox,paid,southern,141,7
2025-06-07,mobile,firefox,paid,eastern,56,2
2025-06-07,mobile,firefox,paid,western,134,5
2025-06-07,mobile,firefox,paid,central,141,5
2025-06-07,mobile,safari,organic,northern,384,27
2025-06-07,mobile,safari,organic,southern,189,7
2025-06-07,mobile,safari,organic,eastern,68,2
2025-06-07,mobile,safari,organic,western,204,5
2025-06-07,mobile,safari,organic,central,216,7
2025-06-07,mobile,safari,paid,northern,169,14
2025-06-07,mobile,safari,paid,southern,87,9
2025-06-07,mobile,safari,paid,eastern,39,1
2025-06-07,mobile,safari,paid,western,92,9
2025-06-07,mobile,safari,paid,central,98,1
2025-06-07,desktop,chrome,organic,northern,361,23
2025-06-07,desktop,chrome,organic,southern,230,8
2025-06-07,desktop,chrome,organic,eastern,100,6
2025-06-07,desktop,chrome,organic,western,249,11
2025-06-07,desktop,chrome,organic,central,227,8
2025-06-07,desktop,chrome,paid,northern,214,20
2025-06-07,desktop,chrome,paid,southern,115,5
2025-06-07,desktop,chrome,paid,eastern,46,0
2025-06-07,desktop,chrome,paid,western,101,9
2025-06-07,desktop,chrome,paid,central,100,3
2025-06-07,desktop,firefox,organic,northern,288,11
2025-06-07,desktop,firefox,organic,southern,145,7
2025-06-07,desktop,firefox,organic,eastern,64,2
2025-06-07,desktop,firefox,organic,western,129,1
2025-06-07,desktop,firefox,organic,central,158,3
2025-06-07,desktop,firefox,paid,northern,125,4
2025-06-07,desktop,firefox,paid,southern,62,3
2025-06-07,desktop,firefox,paid,eastern,30,3
2025-06-07,desktop,firefox,paid,western,63,7
2025-06-07,desktop,firefox,paid,central,60,2
2025-06-07,desktop,safari,organic,northern,172,8
2025-06-07,desktop,safari,organic,southern,107,10
2025-06-07,desktop,safari,organic,eastern,31,1
2025-06-07,desktop,safari,organic,western,94,3
2025-06-07,desktop,safari,organic,central,95,6
2025-06-07,desktop,safari,paid,northern,96,10
2025-06-07,desktop,safari,paid,southern,40,4
2025-06-07,desktop,safari,paid,eastern,20,1
2025-06-07,desktop,safari,paid,western,48,2
2025-06-07,desktop,safari,paid,central,51,1
2025-06-07,tablet,chrome,organic,northern,145,7
2025-06-07,tablet,chrome,organic,southern,69,1
2025-06-07,tablet,chrome,organic,eastern,37,1
2025-06-07,tablet,chrome,organic,western,58,3
2025-06-07,tablet,chrome,organic,central,62,2
2025-06-07,tablet,chrome,paid,northern,52,2
2025-06-07,tablet,chrome,paid,southern,40,3
2025-06-07,tablet,chrome,paid,eastern,10,1
2025-06-07,tablet,chrome,paid,western,32,2
2025-06-07,tablet,chrome,paid,central,33,0
2025-06-07,tablet,firefox,organic,northern,92,2
2025-06-07,tablet,firefox,organic,southern,52,1
2025-06-07,tablet,firefox,organic,eastern,17,0
2025-06-07,tablet,firefox,organic,western,37,0
2025-06-07,tablet,firefox,organic,central,39,0
2025-06-07,tablet,firefox,paid,northern,40,2
2025-06-07,tablet,firefox,paid,southern,32,3
2025-06-07,tablet,firefox,paid,eastern,12,0
2025-06-07,tablet,firefox,paid,western,21,1
2025-06-07,tablet,firefox,paid,central,23,1
2025-06-07,tablet,safari,organic,northern,77,1
2025-06-07,tablet,safari,organic,southern,44,4
2025-06-07,tablet,safari,organic,eastern,15,0
2025-06-07,tablet,safari,organic,western,30,0
2025-06-07,tablet,safari,organic,central,33,1
2025-06-07,tablet,safari,paid,northern,34,1
2025-06-07,tablet,safari,paid,southern,13,1
2025-06-07,tablet,safari,paid,eastern,8,0
2025-06-07,tablet,safari,paid,western,19,2
2025-06-07,tablet,safari,paid,central,18,0
2025-06-08,mobile,chrome,organic,northern,774,42
2025-06-08,mobile,chrome,organic,southern,461,22
2025-06-08,mobile,chrome,organic,eastern,226,5
2025-06-08,mobile,chrome,organic,western,425,14
2025-06-08,mobile,chrome,organic,central,476,14
2025-06-08,mobile,chrome,paid,northern,267,22
2025-06-08,mobile,chrome,paid,southern,202,9
2025-06-08,mobile,chrome,paid,eastern,69,1
2025-06-08,mobile,chrome,paid,western,170,12
2025-06-08,mobile,chrome,paid,central,168,4
2025-06-08,mobile,firefox,organic,northern,458,21
2025-06-08,mobile,firefox,organic,southern,264,10
2025-06-08,mobile,firefox,organic,eastern,145,2
2025-06-08,mobile,firefox,organic,western,245,9
2025-06-08,mobile,firefox,organic,central,287,6
2025-06-08,mobile,firefox,paid,northern,163,7
2025-06-08,mobile,firefox,paid,southern,87,4
2025-06-08,mobile,firefox,paid,eastern,38,2
2025-06-08,mobile,firefox,paid,western,91,4
2025-06-08,mobile,firefox,paid,central,107,1
2025-06-08,mobile,safari,organic,northern,271,15
2025-06-08,mobile,safari,organic,southern,182,11
2025-06-08,mobile,safari,organic,eastern,74,3
2025-06-08,mobile,safari,organic,western,161,7
2025-06-08,mobile,safari,organic,central,191,3
2025-06-08,mobile,safari,paid,northern,107,9
2025-06-08,mobile,safari,paid,southern,75,6
2025-06-08,mobile,safari,paid,eastern,20,0
2025-06-08,mobile,safari,paid,western,61,3
2025-06-08,mobile,safari,paid,central,64,2
2025-06-08,desktop,chrome,organic,northern,397,26
2025-06-08,desktop,chrome,organic,southern,217,9
2025-06-08,desktop,chrome,organic,eastern,97,4
2025-06-08,desktop,chrome,organic,western,223,14
2025-06-08,desktop,chrome,organic,central,240,9
2025-06-08,desktop,chrome,paid,northern,133,15
