day,location,browser,device,channel,returning_user,visitors,sales,spend
2025-05-25,central,firefox,tablet,organic,new,8,0,0
2025-05-25,central,firefox,tablet,organic,returning,10,0,0
2025-05-25,central,firefox,tablet,paid_search,new,4,0,27
2025-05-25,central,firefox,tablet,paid_search,returning,5,0,23
2025-05-25,central,firefox,tablet,paid_social,new,9,0,11
2025-05-25,central,firefox,tablet,paid_social,returning,4,0,9
2025-05-25,central,firefox,tablet,direct,new,8,0,0
2025-05-25,central,firefox,tablet,direct,returning,6,0,0
2025-05-25,central,safari,mobile,organic,new,14,0,0
2025-05-25,central,safari,mobile,organic,returning,15,2,0
2025-05-25,central,safari,mobile,paid_search,new,13,0,36
2025-05-25,central,safari,mobile,paid_search,returning,7,0,31
2025-05-25,central,safari,mobile,paid_social,new,8,1,14
2025-05-25,central,safari,mobile,paid_social,returning,8,1,12
2025-05-25,central,safari,mobile,direct,new,13,0,0
2025-05-25,central,safari,mobile,direct,returning,7,0,0
2025-05-25,central,safari,desktop,organic,new,12,0,0
2025-05-25,central,safari,desktop,organic,returning,14,1,0
2025-05-25,central,safari,desktop,paid_search,new,9,1,33
2025-05-25,central,safari,desktop,paid_search,returning,8,0,29
2025-05-25,central,safari,desktop,paid_social,new,11,1,13
2025-05-25,central,safari,desktop,paid_social,returning,7,0,11
2025-05-25,central,safari,desktop,direct,new,10,3,0
2025-05-25,central,safari,desktop,direct,returning,7,0,0
2025-05-25,central,safari,tablet,organic,new,7,0,0
2025-05-25,central,safari,tablet,organic,returning,3,0,0
2025-05-25,central,safari,tablet,paid_search,new,7,0,16
2025-05-25,central,safari,tablet,paid_search,returning,6,0,13
2025-05-25,central,safari,tablet,paid_social,new,1,0,6
2025-05-25,central,safari,tablet,paid_social,returning,3,0,5
2025-05-25,central,safari,tablet,direct,new,4,0,0
2025-05-25,central,safari,tablet,direct,returning,2,0,30
2025-05-26,northern,chrome,mobile,organic,new,98,6,0
2025-05-26,northern,chrome,mobile,organic,returning,95,12,0
2025-05-26,northern,chrome,mobile,paid_search,new,57,1,280
2025-05-26,northern,chrome,mobile,paid_search,returning,64,5,237
2025-05-26,northern,chrome,mobile,paid_social,new,59,0,126
2025-05-26,northern,chrome,mobile,paid_social,returning,54,3,107
2025-05-26,northern,chrome,mobile,direct,new,50,5,0
2025-05-26,northern,chrome,mobile,direct,returning,46,2,0
2025-05-26,northern,chrome,desktop,organic,new,88,6,0
2025-05-26,northern,chrome,desktop,organic,returning,83,9,0
2025-05-26,northern,chrome,desktop,paid_search,new,76,0,259
2025-05-26,northern,chrome,desktop,paid_search,returning,66,6,219
2025-05-26,northern,chrome,desktop,paid_social,new,49,0,116
2025-05-26,northern,chrome,desktop,paid_social,returning,68,6,98
2025-05-26,northern,chrome,desktop,direct,new,50,0,0
2025-05-26,northern,chrome,desktop,direct,returning,40,7,0
2025-05-26,northern,chrome,tablet,organic,new,51,1,0
2025-05-26,northern,chrome,tablet,organic,returning,49,2,0
2025-05-26,northern,chrome,tablet,paid_search,new,36,0,124
2025-05-26,northern,chrome,tablet,paid_search,returning,23,3,105
2025-05-26,northern,chrome,tablet,paid_social,new,28,1,56
2025-05-26,northern,chrome,tablet,paid_social,returning,29,2,47
2025-05-26,northern,chrome,tablet,direct,new,23,0,0
2025-05-26,northern,chrome,tablet,direct,returning,17,1,0
2025-05-26,northern,firefox,mobile,organic,new,69,1,0
2025-05-26,northern,firefox,mobile,organic,returning,69,6,0
2025-05-26,northern,firefox,mobile,paid_search,new,36,0,163
2025-05-26,northern,firefox,mobile,paid_search,returning,30,5,138
2025-05-26,northern,firefox,mobile,paid_social,new,35,1,73
2025-05-26,northern,firefox,mobile,paid_social,returning,43,2,62
2025-05-26,northern,firefox,mobile,direct,new,27,0,0
2025-05-26,northern,firefox,mobile,direct,returning,29,3,0
2025-05-26,northern,firefox,desktop,organic,new,58,1,0
2025-05-26,northern,firefox,desktop,organic,returning,57,4,0
2025-05-26,northern,firefox,desktop,paid_search,new,31,0,151
2025-05-26,northern,firefox,desktop,paid_search,returning,44,3,127
2025-05-26,northern,firefox,desktop,paid_social,new,21,1,68
2025-05-26,northern,firefox,desktop,paid_social,returning,30,1,57
2025-05-26,northern,firefox,desktop,direct,new,28,0,0
2025-05-26,northern,firefox,desktop,direct,returning,33,2,0
2025-05-26,northern,firefox,tablet,organic,new,44,2,0
2025-05-26,northern,firefox,tablet,organic,returning,29,1,0
2025-05-26,northern,firefox,tablet,paid_search,new,16,0,72
2025-05-26,northern,firefox,tablet,paid_search,returning,14,2,61
2025-05-26,northern,firefox,tablet,paid_social,new,7,1,32
2025-05-26,northern,firefox,tablet,paid_social,returning,17,3,27
2025-05-26,northern,firefox,tablet,direct,new,14,1,0
2025-05-26,northern,firefox,tablet,direct,returning,17,0,0
2025-05-26,northern,safari,mobile,organic,new,33,0,0
2025-05-26,northern,safari,mobile,organic,returning,41,3,0
2025-05-26,northern,safari,mobile,paid_search,new,20,0,113
2025-05-26,northern,safari,mobile,paid_search,returning,31,5,95
2025-05-26,northern,safari,mobile,paid_social,new,14,1,51
2025-05-26,northern,safari,mobile,paid_social,returning,22,2,43
2025-05-26,northern,safari,mobile,direct,new,16,0,0
2025-05-26,northern,safari,mobile,direct,returning,20,3,0
2025-05-26,northern,safari,desktop,organic,new,23,2,0
2025-05-26,northern,safari,desktop,organic,returning,29,2,0
2025-05-26,northern,safari,desktop,paid_search,new,21,2,104
2025-05-26,northern,safari,desktop,paid_search,returning,25,1,88
2025-05-26,northern,safari,desktop,paid_social,new,15,0,47
2025-05-26,northern,safari,desktop,paid_social,returning,18,2,40
2025-05-26,northern,safari,desktop,direct,new,11,1,0
2025-05-26,northern,safari,desktop,direct,returning,16,0,0
2025-05-26,northern,safari,tablet,organic,new,22,0,0
2025-05-26,northern,safari,tablet,organic,returning,10,3,0
2025-05-26,northern,safari,tablet,paid_search,new,13,0,50
2025-05-26,northern,safari,tablet,paid_search,returning,16,1,42
2025-05-26,northern,safari,tablet,paid_social,new,8,0,22
2025-05-26,northern,safari,tablet,paid_social,returning,12,0,19
2025-05-26,northern,safari,tablet,direct,new,15,0,0
2025-05-26,northern,safari,tablet,direct,returning,14,0,0
2025-05-26,southern,chrome,mobile,organic,new,98,2,0
2025-05-26,southern,chrome,mobile,organic,returning,85,5,0
2025-05-26,southern,chrome,mobile,paid_search,new,64,2,283
2025-05-26,southern,chrome,mobile,paid_search,returning,53,2,240
2025-05-26,southern,chrome,mobile,paid_social,new,59,2,127
2025-05-26,southern,chrome,mobile,paid_social,returning,59,2,108
2025-05-26,southern,chrome,mobile,direct,new,46,1,0
2025-05-26,southern,chrome,mobile,direct,returning,43,0,0
2025-05-26,southern,chrome,desktop,organic,new,82,3,0
2025-05-26,southern,chrome,desktop,organic,returning,88,5,0
2025-05-26,southern,chrome,desktop,paid_search,new,44,4,262
2025-05-26,southern,chrome,desktop,paid_search,returning,64,6,222
2025-05-26,southern,chrome,desktop,paid_social,new,50,1,117
2025-05-26,southern,chrome,desktop,paid_social,returning,47,1,99
2025-05-26,southern,chrome,desktop,direct,new,45,2,0
2025-05-26,southern,chrome,desktop,direct,returning,48,5,0
2025-05-26,southern,chrome,tablet,organic,new,47,0,0
2025-05-26,southern,chrome,tablet,organic,returning,38,3,0
2025-05-26,southern,chrome,tablet,paid_search,new,27,1,125
2025-05-26,southern,chrome,tablet,paid_search,returning,12,1,106
2025-05-26,southern,chrome,tablet,paid_social,new,23,1,56
2025-05-26,southern,chrome,tablet,paid_social,returning,21,2,48
2025-05-26,southern,chrome,tablet,direct,new,30,2,0
2025-05-26,southern,chrome,tablet,direct,returning,23,1,0
2025-05-26,southern,firefox,mobile,organic,new,64,2,0
2025-05-26,southern,firefox,mobile,organic,returning,48,5,0
2025-05-26,southern,firefox,mobile,paid_search,new,46,1,165
2025-05-26,southern,firefox,mobile,paid_search,returning,37,6,140
2025-05-26,southern,firefox,mobile,paid_social,new,32,0,74
2025-05-26,southern,firefox,mobile,paid_social,returning,29,1,63
2025-05-26,southern,firefox,mobile,direct,new,23,0,0
2025-05-26,southern,firefox,mobile,direct,returning,27,1,0
2025-05-26,southern,firefox,desktop,organic,new,53,1,0
2025-05-26,southern,firefox,desktop,organic,returning,52,6,0
2025-05-26,southern,firefox,desktop,paid_search,new,29,0,152
2025-05-26,southern,firefox,desktop,paid_search,returning,32,3,129
2025-05-26,southern,firefox,desktop,paid_social,new,32,1,68
2025-05-26,southern,firefox,desktop,paid_social,returning,24,1,58
2025-05-26,southern,firefox,desktop,direct,new,30,0,0
2025-05-26,southern,firefox,desktop,direct,returning,17,2,0
2025-05-26,southern,firefox,tablet,organic,new,24,1,0
2025-05-26,southern,firefox,tablet,organic,returning,29,3,0
2025-05-26,southern,firefox,tablet,paid_search,new,17,1,73
2025-05-26,southern,firefox,tablet,paid_search,returning,15,2,62
2025-05-26,southern,firefox,tablet,paid_social,new,16,0,33
2025-05-26,southern,firefox,tablet,paid_social,returning,12,1,28
2025-05-26,southern,firefox,tablet,direct,new,12,1,0
2025-05-26,southern,firefox,tablet,direct,returning,13,2,0
2025-05-26,southern,safari,mobile,organic,new,50,0,0
2025-05-26,southern,safari,mobile,organic,returning,29,6,0
2025-05-26,southern,safari,mobile,paid_search,new,14,0,114
2025-05-26,southern,safari,mobile,paid_search,returning,36,3,96
2025-05-26,southern,safari,mobile,paid_social,new,26,0,51
2025-05-26,southern,safari,mobile,paid_social,returning,18,1,43
2025-05-26,southern,safari,mobile,direct,new,14,0,0
2025-05-26,southern,safari,mobile,direct,returning,16,1,0
2025-05-26,southern,safari,desktop,organic,new,37,0,0
2025-05-26,southern,safari,desktop,organic,returning,34,5,0
2025-05-26,southern,safari,desktop,paid_search,new,16,0,105
2025-05-26,southern,safari,desktop,paid_search,returning,25,1,89
2025-05-26,southern,safari,desktop,paid_social,new,23,0,47
2025-05-26,southern,safari,desktop,paid_social,returning,19,2,40
2025-05-26,southern,safari,desktop,direct,new,20,0,0
2025-05-26,southern,safari,desktop,direct,returning,13,0,0
2025-05-26,southern,safari,tablet,organic,new,8,0,0
2025-05-26,southern,safari,tablet,organic,returning,17,2,0
2025-05-26,southern,safari,tablet,paid_search,new,10,0,50
2025-05-26,southern,safari,tablet,paid_search,returning,11,0,43
2025-05-26,southern,safari,tablet,paid_social,new,14,0,23
2025-05-26,southern,safari,tablet,paid_social,returning,16,3,19
2025-05-26,southern,safari,tablet,direct,new,9,0,0
2025-05-26,southern,safari,tablet,direct,returning,10,1,0
2025-05-26,eastern,chrome,mobile,organic,new,66,1,0
2025-05-26,eastern,chrome,mobile,organic,returning,70,3,0
2025-05-26,eastern,chrome,mobile,paid_search,new,33,0,187
2025-05-26,eastern,chrome,mobile,paid_search,returning,39,0,159
2025-05-26,eastern,chrome,mobile,paid_social,new,36,0,84
2025-05-26,eastern,chrome,mobile,paid_social,returning,39,1,71
2025-05-26,eastern,chrome,mobile,direct,new,33,0,0
2025-05-26,eastern,chrome,mobile,direct,returning,25,1,0
2025-05-26,eastern,chrome,desktop,organic,new,64,5,0
2025-05-26,eastern,chrome,desktop,organic,returning,55,3,0
2025-05-26,eastern,chrome,desktop,paid_search,new,39,1,173
2025-05-26,eastern,chrome,desktop,paid_search,returning,38,4,147
2025-05-26,eastern,chrome,desktop,paid_social,new,48,2,78
2025-05-26,eastern,chrome,desktop,paid_social,returning,30,1,66
2025-05-26,eastern,chrome,desktop,direct,new,36,1,0
2025-05-26,eastern,chrome,desktop,direct,returning,33,0,0
2025-05-26,eastern,chrome,tablet,organic,new,39,1,0
2025-05-26,eastern,chrome,tablet,organic,returning,32,1,0
2025-05-26,eastern,chrome,tablet,paid_search,new,16,0,83
2025-05-26,eastern,chrome,tablet,paid_search,returning,17,0,70
2025-05-26,eastern,chrome,tablet,paid_social,new,13,0,37
2025-05-26,eastern,chrome,tablet,paid_social,returning,25,1,31
2025-05-26,eastern,chrome,tablet,direct,new,13,0,0
2025-05-26,eastern,chrome,tablet,direct,returning,15,0,0
2025-05-26,eastern,firefox,mobile,organic,new,40,0,0
2025-05-26,eastern,firefox,mobile,organic,returning,40,0,0
2025-05-26,eastern,firefox,mobile,paid_search,new,31,0,109
2025-05-26,eastern,firefox,mobile,paid_search,returning,24,3,92
2025-05-26,eastern,firefox,mobile,paid_social,new,22,0,49
2025-05-26,eastern,firefox,mobile,paid_social,returning,27,0,41
2025-05-26,eastern,firefox,mobile,direct,new,26,1,0
2025-05-26,eastern,firefox,mobile,direct,returning,23,0,0
2025-05-26,eastern,firefox,desktop,organic,new,34,2,0
2025-05-26,eastern,firefox,desktop,organic,returning,29,2,0
2025-05-26,eastern,firefox,desktop,paid_search,new,28,0,101
2025-05-26,eastern,firefox,desktop,paid_search,returning,19,0,85
2025-05-26,eastern,firefox,desktop,paid_social,new,26,0,45
2025-05-26,eastern,firefox,desktop,paid_social,returning,23,0,38
2025-05-26,eastern,firefox,desktop,direct,new,23,1,0
2025-05-26,eastern,firefox,desktop,direct,returning,14,1,0
2025-05-26,eastern,firefox,tablet,organic,new,18,0,0
2025-05-26,eastern,firefox,tablet,organic,returning,23,2,0
2025-05-26,eastern,firefox,tablet,paid_search,new,5,0,48
2025-05-26,eastern,firefox,tablet,paid_search,returning,8,0,41
2025-05-26,eastern,firefox,tablet,paid_social,new,20,0,22
2025-05-26,eastern,firefox,tablet,paid_social,returning,9,0,18
2025-05-26,eastern,firefox,tablet,direct,new,15,0,0
2025-05-26,eastern,firefox,tablet,direct,returning,6,0,0
2025-05-26,eastern,safari,mobile,organic,new,24,1,0
2025-05-26,eastern,safari,mobile,organic,returning,29,1,0
2025-05-26,eastern,safari,mobile,paid_search,new,17,0,75
2025-05-26,eastern,safari,mobile,paid_search,returning,16,0,64
2025-05-26,eastern,safari,mobile,paid_social,new,15,0,34
2025-05-26,eastern,safari,mobile,paid_social,returning,19,1,29
2025-05-26,eastern,safari,mobile,direct,new,10,1,0
2025-05-26,eastern,safari,mobile,direct,returning,12,0,0
2025-05-26,eastern,safari,desktop,organic,new,18,0,0
2025-05-26,eastern,safari,desktop,organic,returning,24,2,0
2025-05-26,eastern,safari,desktop,paid_search,new,12,0,69
2025-05-26,eastern,safari,desktop,paid_search,returning,13,0,59
2025-05-26,eastern,safari,desktop,paid_social,new,13,1,31
2025-05-26,eastern,safari,desktop,paid_social,returning,7,0,26
2025-05-26,eastern,safari,desktop,direct,new,7,0,0
2025-05-26,eastern,safari,desktop,direct,returning,13,0,0
2025-05-26,eastern,safari,tablet,organic,new,11,0,0
2025-05-26,eastern,safari,tablet,organic,returning,16,1,0
2025-05-26,eastern,safari,tablet,paid_search,new,9,0,33
2025-05-26,eastern,safari,tablet,paid_search,returning,2,0,28
2025-05-26,eastern,safari,tablet,paid_social,new,8,1,15
2025-05-26,eastern,safari,tablet,paid_social,returning,4,0,13
2025-05-26,eastern,safari,tablet,direct,new,7,0,0
2025-05-26,eastern,safari,tablet,direct,returning,12,0,0
2025-05-26,western,chrome,mobile,organic,new,69,0,0
2025-05-26,western,chrome,mobile,organic,returning,81,10,0
2025-05-26,western,chrome,mobile,paid_search,new,44,0,183
2025-05-26,western,chrome,mobile,paid_search,returning,47,1,155
2025-05-26,western,chrome,mobile,paid_social,new,41,1,82
2025-05-26,western,chrome,mobile,paid_social,returning,38,2,70
2025-05-26,western,chrome,mobile,direct,new,35,2,0
2025-05-26,western,chrome,mobile,direct,returning,28,2,0
2025-05-26,western,chrome,desktop,organic,new,63,2,0
2025-05-26,western,chrome,desktop,organic,returning,56,8,0
2025-05-26,western,chrome,desktop,paid_search,new,42,0,169
2025-05-26,western,chrome,desktop,paid_search,returning,29,3,143
2025-05-26,western,chrome,desktop,paid_social,new,32,0,76
2025-05-26,western,chrome,desktop,paid_social,returning,35,3,64
2025-05-26,western,chrome,desktop,direct,new,42,0,0
2025-05-26,western,chrome,desktop,direct,returning,24,2,0
2025-05-26,western,chrome,tablet,organic,new,27,2,0
2025-05-26,western,chrome,tablet,organic,returning,25,1,0
2025-05-26,western,chrome,tablet,paid_search,new,16,0,81
2025-05-26,western,chrome,tablet,paid_search,returning,22,1,68
2025-05-26,western,chrome,tablet,paid_social,new,20,0,36
2025-05-26,western,chrome,tablet,paid_social,returning,19,2,31
2025-05-26,western,chrome,tablet,direct,new,20,0,0
2025-05-26,western,chrome,tablet,direct,returning,11,0,0
2025-05-26,western,firefox,mobile,organic,new,45,0,0
2025-05-26,western,firefox,mobile,organic,returning,51,2,0
2025-05-26,western,firefox,mobile,paid_search,new,30,0,107
2025-05-26,western,firefox,mobile,paid_search,returning,24,1,90
2025-05-26,western,firefox,mobile,paid_social,new,20,0,48
2025-05-26,western,firefox,mobile,paid_social,returning,28,0,41
2025-05-26,western,firefox,mobile,direct,new,14,0,0
2025-05-26,western,firefox,mobile,direct,returning,20,2,0
2025-05-26,western,firefox,desktop,organic,new,36,1,0
2025-05-26,western,firefox,desktop,organic,returning,29,2,0
2025-05-26,western,firefox,desktop,paid_search,new,20,1,98
2025-05-26,western,firefox,desktop,paid_search,returning,24,0,83
2025-05-26,western,firefox,desktop,paid_social,new,31,3,44
2025-05-26,western,firefox,desktop,paid_social,returning,28,2,37
2025-05-26,western,firefox,desktop,direct,new,14,0,0
2025-05-26,western,firefox,desktop,direct,returning,11,1,0
2025-05-26,western,firefox,tablet,organic,new,27,1,0
2025-05-26,western,firefox,tablet,organic,returning,20,1,0
2025-05-26,western,firefox,tablet,paid_search,new,12,1,47
2025-05-26,western,firefox,tablet,paid_search,returning,15,0,40
2025-05-26,western,firefox,tablet,paid_social,new,10,0,21
2025-05-26,western,firefox,tablet,paid_social,returning,11,0,18
2025-05-26,western,firefox,tablet,direct,new,16,0,0
2025-05-26,western,firefox,tablet,direct,returning,11,0,0
2025-05-26,western,safari,mobile,organic,new,21,2,0
2025-05-26,western,safari,mobile,organic,returning,21,0,0
2025-05-26,western,safari,mobile,paid_search,new,13,0,74
2025-05-26,western,safari,mobile,paid_search,returning,19,1,62
2025-05-26,western,safari,mobile,paid_social,new,13,1,33
2025-05-26,western,safari,mobile,paid_social,returning,8,3,28
2025-05-26,western,safari,mobile,direct,new,19,1,0
2025-05-26,western,safari,mobile,direct,returning,9,2,0
